Model	Displ	Cyl	Trans	Drive	Fuel	Cert Region	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2
FORD Edge	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.02JU	small SUV	5	20	29	24	5	No	370
FORD Edge	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.02JU	small SUV	5	21	29	24	5	No	372
FORD Edge	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.02JU	small SUV	5	20	29	24	5	No	370
FORD Edge	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.02JU	small SUV	5	21	29	24	5	No	372
FORD Edge	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.02JU	small SUV	5	20	27	23	5	No	394
FORD Edge	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.02JU	small SUV	5	20	27	23	5	No	394
FORD Edge	2.7	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.72JQ	small SUV	5	17	24	20	4	No	453
FORD Edge	2.7	6	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.72JQ	small SUV	5	17	24	20	4	No	453
FORD Edge	3.5	6	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT03.52ES	small SUV	3	17	26	20	4	No	435
FORD Edge	3.5	6	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.52ES	small SUV	3	17	26	20	4	No	435
FORD Edge	3.5	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT03.52ES	small SUV	3	17	23	19	3	No	467
FORD Edge	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.52ES	small SUV	3	17	23	19	3	No	467
FORD Escape	1.5	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT01.52GA	small SUV	3	23	30	26	5	No	342
FORD Escape	1.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT01.52GA	small SUV	3	23	30	26	5	No	342
FORD Escape	1.5	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT01.52GA	small SUV	3	22	28	24	5	No	370
FORD Escape	1.5	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT01.52GA	small SUV	3	22	28	24	5	No	370
FORD Escape	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.02HA	small SUV	5	21	28	24	5	No	372
FORD Escape	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.02HA	small SUV	5	21	28	24	5	No	372
FORD Escape	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.02HA	small SUV	5	20	27	23	5	No	387
FORD Escape	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.02HA	small SUV	5	20	27	23	5	No	387
FORD Escape	2.5	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT02.52FB	small SUV	3	21	29	24	5	No	369
FORD Escape	2.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT02.52FB	small SUV	3	21	29	24	5	No	369
FORD Escape FFV	2.5	4	SemiAuto-6	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT02.52FA	small SUV	3	15/21	22/29	18/24	5	No	353/369
FORD Expedition	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54HF	standard SUV	5	17	24	20	4	No	441
FORD Expedition	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54HF	standard SUV	5	17	24	20	4	No	441
FORD Expedition	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54HF	standard SUV	5	17	22	19	3	No	466
FORD Expedition	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54HF	standard SUV	5	17	22	19	3	No	466
FORD Expedition MAX	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54HF	standard SUV	5	17	23	19	3	No	464
FORD Expedition MAX	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54HF	standard SUV	5	17	23	19	3	No	464
FORD Expedition MAX	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54HF	standard SUV	5	16	21	18	3	No	494
FORD Expedition MAX	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54HF	standard SUV	5	16	21	18	3	No	494
FORD Explorer	2.3	4	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT02.32EX	standard SUV	3	19	27	22	4	No	409
FORD Explorer	2.3	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXT02.32EX	standard SUV	3	19	27	22	4	No	409
FORD Explorer	2.3	4	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT02.32EX	standard SUV	3	18	25	21	4	No	429
FORD Explorer	2.3	4	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXT02.32EX	standard SUV	3	18	25	21	4	No	429
FORD Explorer	3.5	6	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.73E8	standard SUV	3	17	24	20	4	No	453
FORD Explorer	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXT03.73E8	standard SUV	3	17	24	20	4	No	453
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXJ03.5VEP	standard SUV	3	16	22	18	3	No	486
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXJ03.5VEP	standard SUV	3	16	22	18	3	No	486
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.73E8	standard SUV	3	16	22	19	3	No	480
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXT03.73E8	standard SUV	3	16	22	19	3	No	480
FORD Explorer FFV	3.5	6	SemiAuto-6	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.73DM	standard SUV	3	13/17	18/24	15/20	4	No	433/455
FORD Explorer FFV	3.5	6	SemiAuto-6	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT03.73DM	standard SUV	3	12/16	16/22	14/18	3	No	464/483
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.73JK	pickup	5	19	25	21	4	No	420
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.73JK	pickup	5	20	25	22	4	No	401
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.73JK	pickup	5	20	26	22	4	No	401
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.73JK	pickup	5	19	25	21	4	No	420
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.73JK	pickup	5	20	25	22	4	No	401
FORD F150	2.7	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.73JK	pickup	5	20	26	22	4	No	401
FORD F150	2.7	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.73JK	pickup	5	18	23	20	4	No	444
FORD F150	2.7	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT02.73JK	pickup	5	19	24	21	4	No	423
FORD F150	2.7	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.73JK	pickup	5	18	23	20	4	No	444
FORD F150	2.7	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT02.73JK	pickup	5	19	24	21	4	No	423
FORD F150	3	6	SemiAuto-10	2WD	Diesel	CA	L3LEV160	California LEV-III LEV160	JFMXT03.03DZ	pickup	1	22	28	24	4	No	424
FORD F150	3	6	SemiAuto-10	2WD	Diesel	CA	L3LEV160	California LEV-III LEV160	JFMXT03.03DZ	pickup	1	22	30	25	4	No	412
FORD F150	3	6	SemiAuto-10	2WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JFMXT03.03DZ	pickup	1	22	28	24	4	No	424
FORD F150	3	6	SemiAuto-10	2WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JFMXT03.03DZ	pickup	1	22	30	25	4	No	412
FORD F150	3	6	SemiAuto-10	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	JFMXT03.03DZ	pickup	1	20	25	22	3	No	463
FORD F150	3	6	SemiAuto-10	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JFMXT03.03DZ	pickup	1	20	25	22	3	No	463
FORD F150	3.3	6	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DT	pickup	5	19	24	21	4	No	423
FORD F150	3.3	6	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DT	pickup	5	19	25	22	4	No	410
FORD F150	3.3	6	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DT	pickup	5	19	24	21	4	No	423
FORD F150	3.3	6	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DT	pickup	5	19	25	22	4	No	410
FORD F150	3.3	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DT	pickup	5	17	22	19	3	No	468
FORD F150	3.3	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DT	pickup	5	18	23	20	4	No	442
FORD F150	3.3	6	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DT	pickup	5	17	22	19	3	No	468
FORD F150	3.3	6	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DT	pickup	5	18	23	20	4	No	442
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	17	21	19	3	No	466
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	17	22	19	3	No	466
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	18	25	21	4	No	426
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	17	21	19	3	No	466
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	17	22	19	3	No	466
FORD F150	3.5	6	SemiAuto-10	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	18	25	21	4	No	426
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	16	21	18	3	No	494
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	17	22	19	3	No	468
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.54JK	pickup	5	17	23	19	3	No	470
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	16	21	18	3	No	494
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	17	22	19	3	No	468
FORD F150	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.54JK	pickup	5	17	23	19	3	No	470
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	16	20	17	3	No	522
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	16	21	18	3	No	493
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	17	23	19	3	No	463
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	16	20	17	3	No	522
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	16	21	18	3	No	493
FORD F150	5	8	SemiAuto-10	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	17	23	19	3	No	463
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	15	19	17	3	No	523
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	16	20	17	3	No	523
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DN	pickup	3	16	22	18	3	No	485
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	15	19	17	3	No	523
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	16	20	17	3	No	523
FORD F150	5	8	SemiAuto-10	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DN	pickup	3	16	22	18	3	No	485
FORD F150 FFV	3.3	6	SemiAuto-6	2WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DU	pickup	5	14/20	19/25	16/22	4	No	393/407
FORD F150 FFV	3.3	6	SemiAuto-6	2WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DU	pickup	5	14/20	19/25	16/22	4	No	393/407
FORD F150 FFV	3.3	6	SemiAuto-6	4WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DU	pickup	5	13/18	17/23	15/20	4	No	421/437
FORD F150 FFV	3.3	6	SemiAuto-6	4WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DU	pickup	5	14/17	17/22	15/19	3	No	420/467
FORD F150 FFV	3.3	6	SemiAuto-6	4WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DU	pickup	5	13/18	17/23	15/20	4	No	421/437
FORD F150 FFV	3.3	6	SemiAuto-6	4WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DU	pickup	5	14/17	17/22	15/19	3	No	420/467
FORD F150 FFV	5	8	SemiAuto-10	2WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	12/16	17/20	14/17	3	No	455/520
FORD F150 FFV	5	8	SemiAuto-10	2WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	12/17	17/23	14/19	3	No	455/457
FORD F150 FFV	5	8	SemiAuto-10	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	12/16	17/20	14/17	3	No	455/520
FORD F150 FFV	5	8	SemiAuto-10	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	12/17	17/23	14/19	3	No	455/457
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	11/15	14/19	13/17	3	No	498/523
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	12/16	15/20	13/17	3	No	481/522
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	12/16	15/22	13/18	3	No	478/498
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	11/15	14/19	13/17	3	No	498/523
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	12/16	15/20	13/17	3	No	481/522
FORD F150 FFV	5	8	SemiAuto-10	4WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	12/16	15/22	13/18	3	No	478/498
FORD F150 FFV BASE PAYLOAD LT	3.3	6	SemiAuto-6	2WD	Ethanol/Gas	CA	L3ULEV70	California LEV-III ULEV70	JFMXT03.33DU	pickup	5	14/19	19/24	16/21	4	No	393/423
FORD F150 FFV BASE PAYLOAD LT	3.3	6	SemiAuto-6	2WD	Ethanol/Gas	FA	T3B70	Federal Tier 3 Bin 70	JFMXT03.33DU	pickup	5	14/19	19/24	16/21	4	No	393/423
FORD F150 FFV BASE PAYLOAD LT	5	8	SemiAuto-10	2WD	Ethanol/Gas	CA	L3ULEV125	California LEV-III ULEV125	JFMXT05.03DP	pickup	3	12/16	17/21	14/18	3	No	456/491
FORD F150 FFV BASE PAYLOAD LT	5	8	SemiAuto-10	2WD	Ethanol/Gas	FA	T3B125	Federal Tier 3 Bin 125	JFMXT05.03DP	pickup	3	12/16	17/21	14/18	3	No	456/491
FORD F150 Raptor	3.5	6	SemiAuto-10	4WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXT03.54JM	pickup	3	15	18	16	2	No	546
FORD F150 Raptor	3.5	6	SemiAuto-10	4WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXT03.54JM	pickup	3	15	18	16	2	No	546
FORD F150 XL/XLT	3	6	SemiAuto-10	4WD	Diesel	CA	L3LEV160	California LEV-III LEV160	JFMXT03.03DZ	pickup	1	21	28	24	4	No	424
FORD F150 XL/XLT	3	6	SemiAuto-10	4WD	Diesel	FA	T3B160	Federal Tier 3 Bin 160	JFMXT03.03DZ	pickup	1	21	28	24	4	No	424
FORD Fiesta	1.6	4	AMS-6	2WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDC	small car	3	27	37	31	7	Yes	286
FORD Fiesta	1.6	4	AMS-6	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDC	small car	3	27	37	31	7	Yes	286
FORD Fiesta	1.6	4	Man-5	2WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDC	small car	3	27	35	30	7	Yes	293
FORD Fiesta	1.6	4	Man-5	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDC	small car	3	27	35	30	7	Yes	293
FORD Fiesta ST	1.6	4	Man-6	2WD	Gasoline	CA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDD	small car	3	26	33	29	6	No	308
FORD Fiesta ST	1.6	4	Man-6	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.6VDD	small car	3	26	33	29	6	No	308
FORD Flex	3.5	6	SemiAuto-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXV03.7VE8	standard SUV	3	16	23	19	3	No	468
FORD Flex	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV03.7VE8	standard SUV	3	16	23	19	3	No	468
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXJ03.5VEP	standard SUV	3	15	21	17	3	No	523
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXJ03.5VEP	standard SUV	3	15	21	17	3	No	523
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXV03.7VE8	standard SUV	3	16	22	18	3	No	494
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV03.7VE8	standard SUV	3	16	22	18	3	No	494
FORD Focus	1	3	Man-6	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.0VD4	small car	3	30	40	34	8	Yes	264
FORD Focus	1	3	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV01.0VD4	small car	3	30	40	34	8	Yes	264
FORD Focus	1	3	SemiAuto-6	2WD	Gasoline	FA	T3B110	Federal Tier 3 Transitional Bin 110	JFMXV01.0VD4	small car	3	27	38	31	7	Yes	286
FORD Focus	1	3	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV01.0VD4	small car	3	27	38	31	7	Yes	286
FORD Focus	2	4	AMS-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFMXV02.0VZ2	small car	7	24	34	28	6	No	321
FORD Focus	2	4	AMS-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JFMXV02.0VZ2	small car	7	24	34	28	6	No	321
FORD Focus	2	4	AutoMan-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFMXV02.0VZ2	small car	7	26	38	31	7	Yes	289
FORD Focus	2	4	AutoMan-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JFMXV02.0VZ2	small car	7	26	38	31	7	Yes	289
FORD Focus	2	4	Man-5	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFMXV02.0VZ2	small car	7	25	34	28	6	No	316
FORD Focus	2	4	Man-5	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JFMXV02.0VZ2	small car	7	25	34	28	6	No	316
FORD Focus Electric	N/A	N/A	Auto-1	2WD	Electricity	FA	T3B0	Federal Tier 3 Bin 0	JFMXV00.0VAF	small car	10	118	96	107	10	Elite	0
FORD Focus Electric	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	JFMXV00.0VAF	small car	10	118	96	107	10	Elite	0
FORD Focus RS	2.3	4	Man-6	4WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXV02.3VKA	midsize car	3	19	26	22	4	No	402
FORD Focus RS	2.3	4	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV02.3VKA	midsize car	3	19	26	22	4	No	402
FORD Focus ST	2	4	Man-6	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXV02.0VER	midsize car	3	22	30	25	5	No	356
FORD Focus ST	2	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	JFMXV02.0VER	midsize car	3	22	30	25	5	No	356
FORD Fusion	1.5	4	SemiAuto-6	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFMXV01.5VZ3	midsize car	7	23	34	27	6	No	327
FORD Fusion	1.5	4	SemiAuto-6	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JFMXV01.5VZ3	midsize car	7	23	34	27	6	No	327
FORD Fusion	2	4	SemiAuto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXV02.0VEN	midsize car	5	21	31	25	5	No	362
FORD Fusion	2	4	SemiAuto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXV02.0VEN	midsize car	5	21	31	25	5	No	362
FORD Fusion	2	4	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXV02.0VEN	midsize car	5	20	29	23	5	No	385
FORD Fusion	2	4	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXV02.0VEN	midsize car	5	20	29	23	5	No	385
FORD Fusion	2.5	4	Auto-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXV02.5VEU	midsize car	5	21	32	25	5	No	360
FORD Fusion	2.5	4	Auto-6	2WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXV02.5VEU	midsize car	5	21	32	25	5	No	360
FORD Fusion	2.7	6	SemiAuto-6	4WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXV02.7VLM	midsize car	5	17	26	20	4	No	444
FORD Fusion	2.7	6	SemiAuto-6	4WD	Gasoline	FA	T3B70	Federal Tier 3 Bin 70	JFMXV02.7VLM	midsize car	5	17	26	20	4	No	444
FORD Fusion Energi Plug-in Hybrid	2	4	CVT	2WD	Gasoline/Electricity	CA	L3SULEV30	California LEV-III SULEV30	JFMXV02.0VZQ	midsize car	7	43/102	41/91	42/97	10	Elite	112
FORD Fusion Energi Plug-in Hybrid	2	4	CVT	2WD	Gasoline/Electricity	FA	T3B30	Federal Tier 3 Bin 30	JFMXV02.0VZQ	midsize car	7	43/102	41/91	42/97	10	Elite	112
FORD Fusion Hybrid	2	4	CVT	2WD	Gasoline	CA	L3SULEV30	California LEV-III SULEV30	JFMXV02.0VZT	midsize car	7	43	41	42	9	Yes	211
FORD Fusion Hybrid	2	4	CVT	2WD	Gasoline	FA	T3B30	Federal Tier 3 Bin 30	JFMXV02.0VZT	midsize car	7	43	41	42	9	Yes	211
FORD GT	3.5	6	AutoMan-7	2WD	Gasoline	CA	L3ULEV125	California LEV-III ULEV125	JFMXV03.5VGT	small car	3	11	18	14	1	No	653
FORD GT	3.5	6	AutoMan-7	2WD	Gasoline	FA	T3B125	Federal Tier 3 Bin 125	JFMXV03.5VGT	small car	3	11	18	14	1	No	653
FORD Mustang	2.3	4	Man-6	2WD	Gasoline	CA	L3ULEV70	California LEV-III ULEV70	JFMXV02.3VJY	small car	5	21	31	25	5	No	357
